source,compressor,refrigerant,bore_mm,stroke_mm,n_cyl,f_elec_Hz,T_ev_C,T_co_C,T_suc_C,DeltaT_sh_K,p_suc_bar,p_dis_bar,eta_is,eta_vol
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-20,50,20,40,2.4452,17.133,0.6438,0.6544
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-20,50,25,45,2.4452,17.133,0.6487,0.6591
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-20,50,30,50,2.4452,17.133,0.6537,0.664
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-20,55,-10,10,2.4452,19.0717,0.6092,0.5999
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-20,55,-5,15,2.4452,19.0717,0.615,0.6047
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-20,55,0,20,2.4452,19.0717,0.6207,0.6095
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-20,55,5,25,2.4452,19.0717,0.6264,0.6144
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-20,55,10,30,2.4452,19.0717,0.6319,0.6193
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-20,55,15,35,2.4452,19.0717,0.6374,0.6242
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-20,55,20,40,2.4452,19.0717,0.6429,0.6291
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-20,55,25,45,2.4452,19.0717,0.6484,0.6341
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-20,55,30,50,2.4452,19.0717,0.6539,0.6391
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-20,60,-10,10,2.4452,21.1675,0.604,0.5698
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-20,60,-5,15,2.4452,21.1675,0.6105,0.5749
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-20,60,0,20,2.4452,21.1675,0.6169,0.58
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-20,60,5,25,2.4452,21.1675,0.6232,0.5852
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-20,60,10,30,2.4452,21.1675,0.6293,0.5902
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-20,60,15,35,2.4452,21.1675,0.6354,0.5953
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-20,60,20,40,2.4452,21.1675,0.6415,0.6005
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-20,60,25,45,2.4452,21.1675,0.6475,0.6057
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-20,60,30,50,2.4452,21.1675,0.6535,0.6108
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,20,-10,5,2.9162,8.3646,0.6294,0.7916
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,20,-5,10,2.9162,8.3646,0.6449,0.8107
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,20,0,15,2.9162,8.3646,0.6461,0.8118
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,20,5,20,2.9162,8.3646,0.6472,0.813
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,20,10,25,2.9162,8.3646,0.6484,0.8142
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,20,15,30,2.9162,8.3646,0.6497,0.8156
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,20,20,35,2.9162,8.3646,0.6509,0.8168
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,20,25,40,2.9162,8.3646,0.6521,0.818
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,20,30,45,2.9162,8.3646,0.6535,0.8191
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,25,-10,5,2.9162,9.5207,0.6332,0.7685
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,25,-5,10,2.9162,9.5207,0.6489,0.787
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,25,0,15,2.9162,9.5207,0.6507,0.7887
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,25,5,20,2.9162,9.5207,0.6525,0.7905
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,25,10,25,2.9162,9.5207,0.6543,0.7923
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,25,15,30,2.9162,9.5207,0.6561,0.7943
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,25,20,35,2.9162,9.5207,0.6578,0.7963
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,25,25,40,2.9162,9.5207,0.6597,0.7982
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,25,30,45,2.9162,9.5207,0.6616,0.8001
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,30,-10,5,2.9162,10.7899,0.6334,0.7467
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,30,-5,10,2.9162,10.7899,0.6492,0.7647
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,30,0,15,2.9162,10.7899,0.6516,0.7669
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,30,5,20,2.9162,10.7899,0.654,0.7693
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,30,10,25,2.9162,10.7899,0.6564,0.7717
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,30,15,30,2.9162,10.7899,0.6588,0.7743
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,30,20,35,2.9162,10.7899,0.6612,0.7769
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,30,25,40,2.9162,10.7899,0.6636,0.7794
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,30,30,45,2.9162,10.7899,0.666,0.782
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,35,-10,5,2.9162,12.1788,0.6315,0.7256
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,35,-5,10,2.9162,12.1788,0.6474,0.7431
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,35,0,15,2.9162,12.1788,0.6504,0.7458
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,35,5,20,2.9162,12.1788,0.6534,0.7487
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,35,10,25,2.9162,12.1788,0.6564,0.7516
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,35,15,30,2.9162,12.1788,0.6594,0.7548
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,35,20,35,2.9162,12.1788,0.6624,0.7579
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,35,25,40,2.9162,12.1788,0.6654,0.7611
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,35,30,45,2.9162,12.1788,0.6684,0.7643
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,40,-10,5,2.9162,13.6942,0.6284,0.7045
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,40,-5,10,2.9162,13.6942,0.6444,0.7215
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,40,0,15,2.9162,13.6942,0.648,0.7248
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,40,5,20,2.9162,13.6942,0.6516,0.7282
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,40,10,25,2.9162,13.6942,0.6552,0.7316
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,40,15,30,2.9162,13.6942,0.6588,0.7353
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,40,20,35,2.9162,13.6942,0.6624,0.7389
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,40,25,40,2.9162,13.6942,0.666,0.7426
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,40,30,45,2.9162,13.6942,0.6695,0.7463
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,45,-10,5,2.9162,15.3431,0.6247,0.683
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,45,-5,10,2.9162,15.3431,0.6407,0.6995
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,45,0,15,2.9162,15.3431,0.645,0.7032
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,45,5,20,2.9162,15.3431,0.6492,0.707
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,45,10,25,2.9162,15.3431,0.6534,0.7109
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,45,15,30,2.9162,15.3431,0.6576,0.715
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,45,20,35,2.9162,15.3431,0.6618,0.7191
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,45,25,40,2.9162,15.3431,0.6659,0.7232
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,45,30,45,2.9162,15.3431,0.67,0.7274
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,50,-10,5,2.9162,17.133,0.6206,0.6604
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,50,-5,10,2.9162,17.133,0.6367,0.6763
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,50,0,15,2.9162,17.133,0.6416,0.6805
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,50,5,20,2.9162,17.133,0.6464,0.6847
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,50,10,25,2.9162,17.133,0.6512,0.689
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,50,15,30,2.9162,17.133,0.656,0.6935
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,50,20,35,2.9162,17.133,0.6607,0.698
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,50,25,40,2.9162,17.133,0.6654,0.7024
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,50,30,45,2.9162,17.133,0.6701,0.707
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,55,-10,5,2.9162,19.0717,0.6161,0.6361
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,55,-5,10,2.9162,19.0717,0.6323,0.6514
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,55,0,15,2.9162,19.0717,0.6378,0.656
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,55,5,20,2.9162,19.0717,0.6433,0.6606
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,55,10,25,2.9162,19.0717,0.6487,0.6653
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,55,15,30,2.9162,19.0717,0.6541,0.67
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,55,20,35,2.9162,19.0717,0.6593,0.6748
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,55,25,40,2.9162,19.0717,0.6646,0.6796
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,55,30,45,2.9162,19.0717,0.6698,0.6844
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,60,-10,5,2.9162,21.1675,0.6112,0.6095
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,60,-5,10,2.9162,21.1675,0.6274,0.6242
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,60,0,15,2.9162,21.1675,0.6336,0.6291
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,60,5,20,2.9162,21.1675,0.6397,0.634
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,60,10,25,2.9162,21.1675,0.6457,0.639
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,60,15,30,2.9162,21.1675,0.6516,0.644
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,60,20,35,2.9162,21.1675,0.6575,0.649
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,60,25,40,2.9162,21.1675,0.6633,0.654
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-15,60,30,45,2.9162,21.1675,0.669,0.6591
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,20,-5,5,3.4528,8.3646,0.6397,0.8265
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,20,0,10,3.4528,8.3646,0.6557,0.8466
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,20,5,15,3.4528,8.3646,0.6566,0.8474
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,20,10,20,3.4528,8.3646,0.6576,0.8483
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,20,15,25,3.4528,8.3646,0.6586,0.8493
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,20,20,30,3.4528,8.3646,0.6596,0.8501
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,20,25,35,3.4528,8.3646,0.6606,0.8509
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,20,30,40,3.4528,8.3646,0.6618,0.8516
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,25,-5,5,3.4528,9.5207,0.6477,0.8046
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,25,0,10,3.4528,9.5207,0.664,0.8242
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,25,5,15,3.4528,9.5207,0.6655,0.8256
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,25,10,20,3.4528,9.5207,0.6671,0.827
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,25,15,25,3.4528,9.5207,0.6686,0.8286
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,25,20,30,3.4528,9.5207,0.6702,0.8301
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,25,25,35,3.4528,9.5207,0.6718,0.8316
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,25,30,40,3.4528,9.5207,0.6734,0.8331
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,30,-5,5,3.4528,10.7899,0.6504,0.7839
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,30,0,10,3.4528,10.7899,0.6669,0.803
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,30,5,15,3.4528,10.7899,0.669,0.8049
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,30,10,20,3.4528,10.7899,0.6712,0.8069
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,30,15,25,3.4528,10.7899,0.6733,0.809
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,30,20,30,3.4528,10.7899,0.6755,0.8112
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,30,25,35,3.4528,10.7899,0.6776,0.8134
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,30,30,40,3.4528,10.7899,0.6798,0.8156
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,35,-5,5,3.4528,12.1788,0.6499,0.7639
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,35,0,10,3.4528,12.1788,0.6666,0.7825
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,35,5,15,3.4528,12.1788,0.6693,0.7849
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,35,10,20,3.4528,12.1788,0.672,0.7875
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,35,15,25,3.4528,12.1788,0.6748,0.7901
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,35,20,30,3.4528,12.1788,0.6775,0.7929
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,35,25,35,3.4528,12.1788,0.6802,0.7956
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,35,30,40,3.4528,12.1788,0.683,0.7985
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,40,-5,5,3.4528,13.6942,0.6476,0.744
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,40,0,10,3.4528,13.6942,0.6643,0.7622
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,40,5,15,3.4528,13.6942,0.6677,0.7651
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,40,10,20,3.4528,13.6942,0.671,0.7681
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,40,15,25,3.4528,13.6942,0.6744,0.7712
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,40,20,30,3.4528,13.6942,0.6777,0.7745
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,40,25,35,3.4528,13.6942,0.681,0.7779
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,40,30,40,3.4528,13.6942,0.6843,0.7812
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,45,-5,5,3.4528,15.3431,0.6442,0.7238
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,45,0,10,3.4528,15.3431,0.661,0.7415
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,45,5,15,3.4528,15.3431,0.665,0.7449
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,45,10,20,3.4528,15.3431,0.669,0.7484
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,45,15,25,3.4528,15.3431,0.6729,0.752
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,45,20,30,3.4528,15.3431,0.6768,0.7557
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,45,25,35,3.4528,15.3431,0.6807,0.7595
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,45,30,40,3.4528,15.3431,0.6845,0.7633
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,50,-5,5,3.4528,17.133,0.6402,0.7028
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,50,0,10,3.4528,17.133,0.6571,0.7199
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,50,5,15,3.4528,17.133,0.6617,0.7238
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,50,10,20,3.4528,17.133,0.6663,0.7277
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,50,15,25,3.4528,17.133,0.6708,0.7317
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,50,20,30,3.4528,17.133,0.6753,0.7359
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,50,25,35,3.4528,17.133,0.6797,0.7401
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,50,30,40,3.4528,17.133,0.6841,0.7443
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,55,-5,5,3.4528,19.0717,0.6357,0.6804
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,55,0,10,3.4528,19.0717,0.6527,0.697
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,55,5,15,3.4528,19.0717,0.6579,0.7012
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,55,10,20,3.4528,19.0717,0.6631,0.7056
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,55,15,25,3.4528,19.0717,0.6682,0.71
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,55,20,30,3.4528,19.0717,0.6733,0.7145
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,55,25,35,3.4528,19.0717,0.6783,0.719
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,55,30,40,3.4528,19.0717,0.6832,0.7235
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,60,-5,5,3.4528,21.1675,0.6308,0.6562
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,60,0,10,3.4528,21.1675,0.6479,0.6722
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,60,5,15,3.4528,21.1675,0.6538,0.6768
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,60,10,20,3.4528,21.1675,0.6595,0.6814
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,60,15,25,3.4528,21.1675,0.6652,0.6862
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,60,20,30,3.4528,21.1675,0.6709,0.691
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,60,25,35,3.4528,21.1675,0.6764,0.6958
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-10,60,30,40,3.4528,21.1675,0.6819,0.7005
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,20,0,5,4.0604,8.3646,0.643,0.857
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,20,5,10,4.0604,8.3646,0.6593,0.8782
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,20,10,15,4.0604,8.3646,0.66,0.8787
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,20,15,20,4.0604,8.3646,0.6607,0.8792
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,20,20,25,4.0604,8.3646,0.6615,0.8799
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,20,25,30,4.0604,8.3646,0.6623,0.8801
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,20,30,35,4.0604,8.3646,0.6633,0.8804
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,25,0,5,4.0604,9.5207,0.657,0.8362
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,25,5,10,4.0604,9.5207,0.6739,0.857
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,25,10,15,4.0604,9.5207,0.6751,0.858
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,25,15,20,4.0604,9.5207,0.6764,0.8591
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,25,20,25,4.0604,9.5207,0.6777,0.8603
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,25,25,30,4.0604,9.5207,0.679,0.8613
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,25,30,35,4.0604,9.5207,0.6804,0.8623
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,30,0,5,4.0604,10.7899,0.6633,0.8166
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,30,5,10,4.0604,10.7899,0.6804,0.8368
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,30,10,15,4.0604,10.7899,0.6823,0.8384
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,30,15,20,4.0604,10.7899,0.6842,0.84
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,30,20,25,4.0604,10.7899,0.686,0.8418
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,30,25,30,4.0604,10.7899,0.6879,0.8434
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,30,30,35,4.0604,10.7899,0.6898,0.8451
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,35,0,5,4.0604,12.1788,0.6649,0.7976
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,35,5,10,4.0604,12.1788,0.6822,0.8173
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,35,10,15,4.0604,12.1788,0.6847,0.8194
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,35,15,20,4.0604,12.1788,0.6871,0.8216
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,35,20,25,4.0604,12.1788,0.6896,0.8238
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,35,25,30,4.0604,12.1788,0.692,0.8261
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,35,30,35,4.0604,12.1788,0.6944,0.8285
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,40,0,5,4.0604,13.6942,0.6637,0.7788
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,40,5,10,4.0604,13.6942,0.6812,0.7981
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,40,10,15,4.0604,13.6942,0.6843,0.8007
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,40,15,20,4.0604,13.6942,0.6873,0.8033
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,40,20,25,4.0604,13.6942,0.6903,0.8061
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,40,25,30,4.0604,13.6942,0.6934,0.8089
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,40,30,35,4.0604,13.6942,0.6963,0.8118
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,45,0,5,4.0604,15.3431,0.6609,0.7598
Bitzer EN12900,Bitzer 2CESP-3Z,Propane,60,42,4,50,-5,45,5,10,4.0604,15.3431,0.6785,0.7786
